ID (id),Name (nm),Type (Base),Type (de),Type (es),Type (fr),Type (id),Type (it),Type (ja),Type (ko),Type (pt),Type (ru),Type (th),Type (vi),Type (zh-Hans),Type (zh-Hant),Spirit (Base),Spirit (de),Spirit (es),Spirit (fr),Spirit (id),Spirit (it),Spirit (ja),Spirit (ko),Spirit (pt),Spirit (ru),Spirit (th),Spirit (vi),Spirit (zh-Hans),Spirit (zh-Hant),Cost (cst),Currency (Base),Currency (de),Currency (es),Currency (fr),Currency (id),Currency (it),Currency (ja),Currency (ko),Currency (pt),Currency (ru),Currency (th),Currency (vi),Currency (zh-Hans),Currency (zh-Hant),Dependency ID (dep),Tree Tier (tt),Tree Order (to),Event (Base),Event (de),Event (es),Event (fr),Event (id),Event (it),Event (ja),Event (ko),Event (pt),Event (ru),Event (th),Event (vi),Event (zh-Hans),Event (zh-Hant),Acquisition (ta)
3524022789,CharSkyKid_Body_AP23CellistDress,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Cellist’s Flourishing,Das Aufblühen der Cellistin,La prosperidad del chelista,L’éclosion de la Violoncelliste,Perkembangan Sang Pemain Cello,Violoncellista esperta,栄光のチェリスト,첼로 연주자의 전성기,O Desabrochar da Violoncelista,Зенит виолончелистки,การเจริญเติบโตของนักเชลโล,Sự Thành Công Của Nghệ Sĩ Cello,大提琴家的巅峰,大提琴家的巔峰,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,1789729863,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
3862885553,heart_ap23_cello_stage2,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,The Cellist’s Flourishing,Das Aufblühen der Cellistin,La prosperidad del chelista,L’éclosion de la Violoncelliste,Perkembangan Sang Pemain Cello,Violoncellista esperta,栄光のチェリスト,첼로 연주자의 전성기,O Desabrochar da Violoncelista,Зенит виолончелистки,การเจริญเติบโตของนักเชลโล,Sự Thành Công Của Nghệ Sĩ Cello,大提琴家的巅峰,大提琴家的巔峰,3,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,1789729863,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
1342270693,sheet43,Music Sheet,Notenblatt,Partitura,Partition,Partitur,Spartito,楽譜,악보,Partitura,Ноты,แผ่นโน้ตเพลง,Bản Nhạc,乐谱,樂譜,The Musicians’ Legacy,Das Vermächtnis der Musik,El legado del músico,L’héritage du Musicien,Warisan Para Musisi,Eredità dei musicisti,音楽家たちの遺産,음악가의 유산,O Legado dos Músicos,Наследие музыкантов,มรดกของนักดนตรี,Di Sản Của Các Nhạc Sĩ,音乐家的传承,音樂家的傳承,14,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,0,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
3817734996,lootbox_epic_ap23_instrument_shop_01,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Musicians’ Legacy,Das Vermächtnis der Musik,El legado del músico,L’héritage du Musicien,Warisan Para Musisi,Eredità dei musicisti,音楽家たちの遺産,음악가의 유산,O Legado dos Músicos,Наследие музыкантов,มรดกของนักดนตรี,Di Sản Của Các Nhạc Sĩ,音乐家的传承,音樂家的傳承,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,1342270693,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
3868067853,lootbox_epic_ap23_instrument_shop_02,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Musicians’ Legacy,Das Vermächtnis der Musik,El legado del músico,L’héritage du Musicien,Warisan Para Musisi,Eredità dei musicisti,音楽家たちの遺産,음악가의 유산,O Legado dos Músicos,Наследие музыкантов,มรดกของนักดนตรี,Di Sản Của Các Nhạc Sĩ,音乐家的传承,音樂家的傳承,24,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,1342270693,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
31683673,CharSkyKid_Prop_AP23PlaceablePianoBasic,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Musicians’ Legacy,Das Vermächtnis der Musik,El legado del músico,L’héritage du Musicien,Warisan Para Musisi,Eredità dei musicisti,音楽家たちの遺産,음악가의 유산,O Legado dos Músicos,Наследие музыкантов,มรดกของนักดนตรี,Di Sản Của Các Nhạc Sĩ,音乐家的传承,音樂家的傳承,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,3868067853,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
3276984188,CharSkyKid_Prop_AP23CelloBasic,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Musicians’ Legacy,Das Vermächtnis der Musik,El legado del músico,L’héritage du Musicien,Warisan Para Musisi,Eredità dei musicisti,音楽家たちの遺産,음악가의 유산,O Legado dos Músicos,Наследие музыкантов,มรดกของนักดนตรี,Di Sản Của Các Nhạc Sĩ,音乐家的传承,音樂家的傳承,34,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,3868067853,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
3851290234,lootbox_epic_ap23_instrument_shop_03,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Musicians’ Legacy,Das Vermächtnis der Musik,El legado del músico,L’héritage du Musicien,Warisan Para Musisi,Eredità dei musicisti,音楽家たちの遺産,음악가의 유산,O Legado dos Músicos,Наследие музыкантов,มรดกของนักดนตรี,Di Sản Của Các Nhạc Sĩ,音乐家的传承,音樂家的傳承,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,3276984188,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
500382235,heart_ap23_instrument_shop,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,The Musicians’ Legacy,Das Vermächtnis der Musik,El legado del músico,L’héritage du Musicien,Warisan Para Musisi,Eredità dei musicisti,音楽家たちの遺産,음악가의 유산,O Legado dos Músicos,Наследие музыкантов,มรดกของนักดนตรี,Di Sản Của Các Nhạc Sĩ,音乐家的传承,音樂家的傳承,3,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,3276984188,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
124608622,lootbox_epic_ap24_home_01,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Comfort of Kindness,Komfort der Güte,Consuelo de bondad,Bien-être et bonté,Kenyamanan Kebaikan,Conforto della gentilezza,慈愛の安らぎ,친절의 위로,Conforto da Bondade,Комфорт доброты,ความใจดีที่ปลอบโยน,Sự An Ủi Của Lòng Tốt,善意的慰藉,善良的慰藉,6,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,0,,,Season of Moomin,Die Saison des Mumins,Temporada de los Mumins,Saison des Moomins,Musim Moomin,Stagione dei Mumin,ムーミンの季節,무민의 시즌,Temporada dos Mumins,Сезон Муми-троллей,ฤดูกาลแห่งมูมิน,Mùa Moomin,姆明季,姆明季,spirit_unlock
3539405412,CharSkyKid_Prop_AP24WallPhotos_02,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Comfort of Kindness,Komfort der Güte,Consuelo de bondad,Bien-être et bonté,Kenyamanan Kebaikan,Conforto della gentilezza,慈愛の安らぎ,친절의 위로,Conforto da Bondade,Комфорт доброты,ความใจดีที่ปลอบโยน,Sự An Ủi Của Lòng Tốt,善意的慰藉,善良的慰藉,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,124608622,,,Season of Moomin,Die Saison des Mumins,Temporada de los Mumins,Saison des Moomins,Musim Moomin,Stagione dei Mumin,ムーミンの季節,무민의 시즌,Temporada dos Mumins,Сезон Муми-троллей,ฤดูกาลแห่งมูมิน,Mùa Moomin,姆明季,姆明季,spirit_unlock
1833695876,CharSkyKid_Hair_AP24Onion,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Comfort of Kindness,Komfort der Güte,Consuelo de bondad,Bien-être et bonté,Kenyamanan Kebaikan,Conforto della gentilezza,慈愛の安らぎ,친절의 위로,Conforto da Bondade,Комфорт доброты,ความใจดีที่ปลอบโยน,Sự An Ủi Của Lòng Tốt,善意的慰藉,善良的慰藉,16,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,124608622,,,Season of Moomin,Die Saison des Mumins,Temporada de los Mumins,Saison des Moomins,Musim Moomin,Stagione dei Mumin,ムーミンの季節,무민의 시즌,Temporada dos Mumins,Сезон Муми-троллей,ฤดูกาลแห่งมูมิน,Mùa Moomin,姆明季,姆明季,spirit_unlock
107831003,lootbox_epic_ap24_home_02,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Comfort of Kindness,Komfort der Güte,Consuelo de bondad,Bien-être et bonté,Kenyamanan Kebaikan,Conforto della gentilezza,慈愛の安らぎ,친절의 위로,Conforto da Bondade,Комфорт доброты,ความใจดีที่ปลอบโยน,Sự An Ủi Của Lòng Tốt,善意的慰藉,善良的慰藉,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,1833695876,,,Season of Moomin,Die Saison des Mumins,Temporada de los Mumins,Saison des Moomins,Musim Moomin,Stagione dei Mumin,ムーミンの季節,무민의 시즌,Temporada dos Mumins,Сезон Муми-троллей,ฤดูกาลแห่งมูมิน,Mùa Moomin,姆明季,姆明季,spirit_unlock
91053384,lootbox_epic_ap24_home_03,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Comfort of Kindness,Komfort der Güte,Consuelo de bondad,Bien-être et bonté,Kenyamanan Kebaikan,Conforto della gentilezza,慈愛の安らぎ,친절의 위로,Conforto da Bondade,Комфорт доброты,ความใจดีที่ปลอบโยน,Sự An Ủi Của Lòng Tốt,善意的慰藉,善良的慰藉,20,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,1833695876,,,Season of Moomin,Die Saison des Mumins,Temporada de los Mumins,Saison des Moomins,Musim Moomin,Stagione dei Mumin,ムーミンの季節,무민의 시즌,Temporada dos Mumins,Сезон Муми-троллей,ฤดูกาลแห่งมูมิน,Mùa Moomin,姆明季,姆明季,spirit_unlock
1520401291,CharSkyKid_Prop_AP24Chandelier,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Comfort of Kindness,Komfort der Güte,Consuelo de bondad,Bien-être et bonté,Kenyamanan Kebaikan,Conforto della gentilezza,慈愛の安らぎ,친절의 위로,Conforto da Bondade,Комфорт доброты,ความใจดีที่ปลอบโยน,Sự An Ủi Của Lòng Tốt,善意的慰藉,善良的慰藉,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,91053384,,,Season of Moomin,Die Saison des Mumins,Temporada de los Mumins,Saison des Moomins,Musim Moomin,Stagione dei Mumin,ムーミンの季節,무민의 시즌,Temporada dos Mumins,Сезон Муми-троллей,ฤดูกาลแห่งมูมิน,Mùa Moomin,姆明季,姆明季,spirit_unlock
